Date;Area;Day-ahead Price (EUR/MWh)
04/01/2025 17:15:00 - 04/01/2025 17:30:00;BZN|FR;145.00
04/01/2025 17:30:00 - 04/01/2025 17:45:00;BZN|FR;145.00
04/01/2025 17:45:00 - 04/01/2025 18:00:00;BZN|FR;145.00
04/01/2025 18:00:00 - 04/01/2025 18:15:00;BZN|FR;139.73
04/01/2025 18:15:00 - 04/01/2025 18:30:00;BZN|FR;139.73
04/01/2025 18:30:00 - 04/01/2025 18:45:00;BZN|FR;139.73
04/01/2025 18:45:00 - 04/01/2025 19:00:00;BZN|FR;139.73
04/01/2025 19:00:00 - 04/01/2025 19:15:00;BZN|FR;130.49
04/01/2025 19:15:00 - 04/01/2025 19:30:00;BZN|FR;130.49
04/01/2025 19:30:00 - 04/01/2025 19:45:00;BZN|FR;130.49
04/01/2025 19:45:00 - 04/01/2025 20:00:00;BZN|FR;130.49
04/01/2025 20:00:00 - 04/01/2025 20:15:00;BZN|FR;123.82
04/01/2025 20:15:00 - 04/01/2025 20:30:00;BZN|FR;123.82
04/01/2025 20:30:00 - 04/01/2025 20:45:00;BZN|FR;123.82
04/01/2025 20:45:00 - 04/01/2025 21:00:00;BZN|FR;123.82
04/01/2025 21:00:00 - 04/01/2025 21:15:00;BZN|FR;119.23
04/01/2025 21:15:00 - 04/01/2025 21:30:00;BZN|FR;119.23
04/01/2025 21:30:00 - 04/01/2025 21:45:00;BZN|FR;119.23
04/01/2025 21:45:00 - 04/01/2025 22:00:00;BZN|FR;119.23
04/01/2025 22:00:00 - 04/01/2025 22:15:00;BZN|FR;119.23
04/01/2025 22:15:00 - 04/01/2025 22:30:00;BZN|FR;119.23
04/01/2025 22:30:00 - 04/01/2025 22:45:00;BZN|FR;119.23
04/01/2025 22:45:00 - 04/01/2025 23:00:00;BZN|FR;119.23
04/01/2025 23:00:00 - 04/01/2025 23:15:00;BZN|FR;101.77
04/01/2025 23:15:00 - 04/01/2025 23:30:00;BZN|FR;101.77
04/01/2025 23:30:00 - 04/01/2025 23:45:00;BZN|FR;101.77
04/01/2025 23:45:00 - 05/01/2025 00:00:00;BZN|FR;101.77
05/01/2025 00:00:00 - 05/01/2025 00:15:00;BZN|FR;70.50
05/01/2025 00:15:00 - 05/01/2025 00:30:00;BZN|FR;70.50
05/01/2025 00:30:00 - 05/01/2025 00:45:00;BZN|FR;70.50
05/01/2025 00:45:00 - 05/01/2025 01:00:00;BZN|FR;70.50
05/01/2025 01:00:00 - 05/01/2025 01:15:00;BZN|FR;64.81
05/01/2025 01:15:00 - 05/01/2025 01:30:00;BZN|FR;64.81
05/01/2025 01:30:00 - 05/01/2025 01:45:00;BZN|FR;64.81
05/01/2025 01:45:00 - 05/01/2025 02:00:00;BZN|FR;64.81
05/01/2025 02:00:00 - 05/01/2025 02:15:00;BZN|FR;46.70
05/01/2025 02:15:00 - 05/01/2025 02:30:00;BZN|FR;46.70
05/01/2025 02:30:00 - 05/01/2025 02:45:00;BZN|FR;46.70
05/01/2025 02:45:00 - 05/01/2025 03:00:00;BZN|FR;46.70
05/01/2025 03:00:00 - 05/01/2025 03:15:00;BZN|FR;43.87
05/01/2025 03:15:00 - 05/01/2025 03:30:00;BZN|FR;43.87
05/01/2025 03:30:00 - 05/01/2025 03:45:00;BZN|FR;43.87
05/01/2025 03:45:00 - 05/01/2025 04:00:00;BZN|FR;43.87
05/01/2025 04:00:00 - 05/01/2025 04:15:00;BZN|FR;36.61
05/01/2025 04:15:00 - 05/01/2025 04:30:00;BZN|FR;36.61
05/01/2025 04:30:00 - 05/01/2025 04:45:00;BZN|FR;36.61
05/01/2025 04:45:00 - 05/01/2025 05:00:00;BZN|FR;36.61
05/01/2025 05:00:00 - 05/01/2025 05:15:00;BZN|FR;34.04
05/01/2025 05:15:00 - 05/01/2025 05:30:00;BZN|FR;34.04
05/01/2025 05:30:00 - 05/01/2025 05:45:00;BZN|FR;34.04
05/01/2025 05:45:00 - 05/01/2025 06:00:00;BZN|FR;34.04
05/01/2025 06:00:00 - 05/01/2025 06:15:00;BZN|FR;44.00
05/01/2025 06:15:00 - 05/01/2025 06:30:00;BZN|FR;44.00
05/01/2025 06:30:00 - 05/01/2025 06:45:00;BZN|FR;44.00
05/01/2025 06:45:00 - 05/01/2025 07:00:00;BZN|FR;44.00
05/01/2025 07:00:00 - 05/01/2025 07:15:00;BZN|FR;51.27
05/01/2025 07:15:00 - 05/01/2025 07:30:00;BZN|FR;51.27
05/01/2025 07:30:00 - 05/01/2025 07:45:00;BZN|FR;51.27
05/01/2025 07:45:00 - 05/01/2025 08:00:00;BZN|FR;51.27
05/01/2025 08:00:00 - 05/01/2025 08:15:00;BZN|FR;50.00
05/01/2025 08:15:00 - 05/01/2025 08:30:00;BZN|FR;50.00
05/01/2025 08:30:00 - 05/01/2025 08:45:00;BZN|FR;50.00
05/01/2025 08:45:00 - 05/01/2025 09:00:00;BZN|FR;50.00
05/01/2025 09:00:00 - 05/01/2025 09:15:00;BZN|FR;49.81
05/01/2025 09:15:00 - 05/01/2025 09:30:00;BZN|FR;49.81
05/01/2025 09:30:00 - 05/01/2025 09:45:00;BZN|FR;49.81
05/01/2025 09:45:00 - 05/01/2025 10:00:00;BZN|FR;49.81
05/01/2025 10:00:00 - 05/01/2025 10:15:00;BZN|FR;43.05
05/01/2025 10:15:00 - 05/01/2025 10:30:00;BZN|FR;43.05
05/01/2025 10:30:00 - 05/01/2025 10:45:00;BZN|FR;43.05
05/01/2025 10:45:00 - 05/01/2025 11:00:00;BZN|FR;43.05
05/01/2025 11:00:00 - 05/01/2025 11:15:00;BZN|FR;45.74
05/01/2025 11:15:00 - 05/01/2025 11:30:00;BZN|FR;45.74
05/01/2025 11:30:00 - 05/01/2025 11:45:00;BZN|FR;45.74
05/01/2025 11:45:00 - 05/01/2025 12:00:00;BZN|FR;45.74
05/01/2025 12:00:00 - 05/01/2025 12:15:00;BZN|FR;35.19
05/01/2025 12:15:00 - 05/01/2025 12:30:00;BZN|FR;35.19
05/01/2025 12:30:00 - 05/01/2025 12:45:00;BZN|FR;35.19
05/01/2025 12:45:00 - 05/01/2025 13:00:00;BZN|FR;35.19
05/01/2025 13:00:00 - 05/01/2025 13:15:00;BZN|FR;30.00
05/01/2025 13:15:00 - 05/01/2025 13:30:00;BZN|FR;30.00
05/01/2025 13:30:00 - 05/01/2025 13:45:00;BZN|FR;30.00
05/01/2025 13:45:00 - 05/01/2025 14:00:00;BZN|FR;30.00
05/01/2025 14:00:00 - 05/01/2025 14:15:00;BZN|FR;28.00
05/01/2025 14:15:00 - 05/01/2025 14:30:00;BZN|FR;28.00
05/01/2025 14:30:00 - 05/01/2025 14:45:00;BZN|FR;28.00
05/01/2025 14:45:00 - 05/01/2025 15:00:00;BZN|FR;28.00
05/01/2025 15:00:00 - 05/01/2025 15:15:00;BZN|FR;35.22
05/01/2025 15:15:00 - 05/01/2025 15:30:00;BZN|FR;35.22
05/01/2025 15:30:00 - 05/01/2025 15:45:00;BZN|FR;35.22
05/01/2025 15:45:00 - 05/01/2025 16:00:00;BZN|FR;35.22
05/01/2025 16:00:00 - 05/01/2025 16:15:00;BZN|FR;57.72
05/01/2025 16:15:00 - 05/01/2025 16:30:00;BZN|FR;57.72
05/01/2025 16:30:00 - 05/01/2025 16:45:00;BZN|FR;57.72
05/01/2025 16:45:00 - 05/01/2025 17:00:00;BZN|FR;57.72
05/01/2025 17:00:00 - 05/01/2025 17:15:00;BZN|FR;64.81
05/01/2025 17:15:00 - 05/01/2025 17:30:00;BZN|FR;64.81
05/01/2025 17:30:00 - 05/01/2025 17:45:00;BZN|FR;64.81
05/01/2025 17:45:00 - 05/01/2025 18:00:00;BZN|FR;64.81
05/01/2025 18:00:00 - 05/01/2025 18:15:00;BZN|FR;59.06
05/01/2025 18:15:00 - 05/01/2025 18:30:00;BZN|FR;59.06
05/01/2025 18:30:00 - 05/01/2025 18:45:00;BZN|FR;59.06
05/01/2025 18:45:00 - 05/01/2025 19:00:00;BZN|FR;59.06
05/01/2025 19:00:00 - 05/01/2025 19:15:00;BZN|FR;50.97
05/01/2025 19:15:00 - 05/01/2025 19:30:00;BZN|FR;50.97
05/01/2025 19:30:00 - 05/01/2025 19:45:00;BZN|FR;50.97
05/01/2025 19:45:00 - 05/01/2025 20:00:00;BZN|FR;50.97
05/01/2025 20:00:00 - 05/01/2025 20:15:00;BZN|FR;48.89
05/01/2025 20:15:00 - 05/01/2025 20:30:00;BZN|FR;48.89
05/01/2025 20:30:00 - 05/01/2025 20:45:00;BZN|FR;48.89
05/01/2025 20:45:00 - 05/01/2025 21:00:00;BZN|FR;48.89
05/01/2025 21:00:00 - 05/01/2025 21:15:00;BZN|FR;38.22
05/01/2025 21:15:00 - 05/01/2025 21:30:00;BZN|FR;38.22
05/01/2025 21:30:00 - 05/01/2025 21:45:00;BZN|FR;38.22
05/01/2025 21:45:00 - 05/01/2025 22:00:00;BZN|FR;38.22
05/01/2025 22:00:00 - 05/01/2025 22:15:00;BZN|FR;38.22
05/01/2025 22:15:00 - 05/01/2025 22:30:00;BZN|FR;38.22
05/01/2025 22:30:00 - 05/01/2025 22:45:00;BZN|FR;38.22
05/01/2025 22:45:00 - 05/01/2025 23:00:00;BZN|FR;38.22
05/01/2025 23:00:00 - 05/01/2025 23:15:00;BZN|FR;13.28
05/01/2025 23:15:00 - 05/01/2025 23:30:00;BZN|FR;13.28
05/01/2025 23:30:00 - 05/01/2025 23:45:00;BZN|FR;13.28
05/01/2025 23:45:00 - 06/01/2025 00:00:00;BZN|FR;13.28
06/01/2025 00:00:00 - 06/01/2025 00:15:00;BZN|FR;8.35
06/01/2025 00:15:00 - 06/01/2025 00:30:00;BZN|FR;8.35
06/01/2025 00:30:00 - 06/01/2025 00:45:00;BZN|FR;8.35
06/01/2025 00:45:00 - 06/01/2025 01:00:00;BZN|FR;8.35
06/01/2025 01:00:00 - 06/01/2025 01:15:00;BZN|FR;5.23
06/01/2025 01:15:00 - 06/01/2025 01:30:00;BZN|FR;5.23
06/01/2025 01:30:00 - 06/01/2025 01:45:00;BZN|FR;5.23
06/01/2025 01:45:00 - 06/01/2025 02:00:00;BZN|FR;5.23
06/01/2025 02:00:00 - 06/01/2025 02:15:00;BZN|FR;3.52
06/01/2025 02:15:00 - 06/01/2025 02:30:00;BZN|FR;3.52
06/01/2025 02:30:00 - 06/01/2025 02:45:00;BZN|FR;3.52
06/01/2025 02:45:00 - 06/01/2025 03:00:00;BZN|FR;3.52
06/01/2025 03:00:00 - 06/01/2025 03:15:00;BZN|FR;3.52
06/01/2025 03:15:00 - 06/01/2025 03:30:00;BZN|FR;3.52
06/01/2025 03:30:00 - 06/01/2025 03:45:00;BZN|FR;3.52
06/01/2025 03:45:00 - 06/01/2025 04:00:00;BZN|FR;3.52
06/01/2025 04:00:00 - 06/01/2025 04:15:00;BZN|FR;5.61
06/01/2025 04:15:00 - 06/01/2025 04:30:00;BZN|FR;5.61
06/01/2025 04:30:00 - 06/01/2025 04:45:00;BZN|FR;5.61
06/01/2025 04:45:00 - 06/01/2025 05:00:00;BZN|FR;5.61
06/01/2025 05:00:00 - 06/01/2025 05:15:00;BZN|FR;11.27
06/01/2025 05:15:00 - 06/01/2025 05:30:00;BZN|FR;11.27
06/01/2025 05:30:00 - 06/01/2025 05:45:00;BZN|FR;11.27
06/01/2025 05:45:00 - 06/01/2025 06:00:00;BZN|FR;11.27
06/01/2025 06:00:00 - 06/01/2025 06:15:00;BZN|FR;37.00
06/01/2025 06:15:00 - 06/01/2025 06:30:00;BZN|FR;37.00
06/01/2025 06:30:00 - 06/01/2025 06:45:00;BZN|FR;37.00
06/01/2025 06:45:00 - 06/01/2025 07:00:00;BZN|FR;37.00
06/01/2025 07:00:00 - 06/01/2025 07:15:00;BZN|FR;58.15
06/01/2025 07:15:00 - 06/01/2025 07:30:00;BZN|FR;58.15
06/01/2025 07:30:00 - 06/01/2025 07:45:00;BZN|FR;58.15
06/01/2025 07:45:00 - 06/01/2025 08:00:00;BZN|FR;58.15
06/01/2025 08:00:00 - 06/01/2025 08:15:00;BZN|FR;51.15
06/01/2025 08:15:00 - 06/01/2025 08:30:00;BZN|FR;51.15
06/01/2025 08:30:00 - 06/01/2025 08:45:00;BZN|FR;51.15
06/01/2025 08:45:00 - 06/01/2025 09:00:00;BZN|FR;51.15
06/01/2025 09:00:00 - 06/01/2025 09:15:00;BZN|FR;40.81
06/01/2025 09:15:00 - 06/01/2025 09:30:00;BZN|FR;40.81
06/01/2025 09:30:00 - 06/01/2025 09:45:00;BZN|FR;40.81
06/01/2025 09:45:00 - 06/01/2025 10:00:00;BZN|FR;40.81
06/01/2025 10:00:00 - 06/01/2025 10:15:00;BZN|FR;32.83
06/01/2025 10:15:00 - 06/01/2025 10:30:00;BZN|FR;32.83
06/01/2025 10:30:00 - 06/01/2025 10:45:00;BZN|FR;32.83
06/01/2025 10:45:00 - 06/01/2025 11:00:00;BZN|FR;32.83
06/01/2025 11:00:00 - 06/01/2025 11:15:00;BZN|FR;31.28
06/01/2025 11:15:00 - 06/01/2025 11:30:00;BZN|FR;31.28
06/01/2025 11:30:00 - 06/01/2025 11:45:00;BZN|FR;31.28
06/01/2025 11:45:00 - 06/01/2025 12:00:00;BZN|FR;31.28
06/01/2025 12:00:00 - 06/01/2025 12:15:00;BZN|FR;28.60
06/01/2025 12:15:00 - 06/01/2025 12:30:00;BZN|FR;28.60
06/01/2025 12:30:00 - 06/01/2025 12:45:00;BZN|FR;28.60
06/01/2025 12:45:00 - 06/01/2025 13:00:00;BZN|FR;28.60
06/01/2025 13:00:00 - 06/01/2025 13:15:00;BZN|FR;26.95
06/01/2025 13:15:00 - 06/01/2025 13:30:00;BZN|FR;26.95
06/01/2025 13:30:00 - 06/01/2025 13:45:00;BZN|FR;26.95
06/01/2025 13:45:00 - 06/01/2025 14:00:00;BZN|FR;26.95
06/01/2025 14:00:00 - 06/01/2025 14:15:00;BZN|FR;26.32
06/01/2025 14:15:00 - 06/01/2025 14:30:00;BZN|FR;26.32
06/01/2025 14:30:00 - 06/01/2025 14:45:00;BZN|FR;26.32
06/01/2025 14:45:00 - 06/01/2025 15:00:00;BZN|FR;26.32
06/01/2025 15:00:00 - 06/01/2025 15:15:00;BZN|FR;38.49
06/01/2025 15:15:00 - 06/01/2025 15:30:00;BZN|FR;38.49
06/01/2025 15:30:00 - 06/01/2025 15:45:00;BZN|FR;38.49
06/01/2025 15:45:00 - 06/01/2025 16:00:00;BZN|FR;38.49
06/01/2025 16:00:00 - 06/01/2025 16:15:00;BZN|FR;67.50
06/01/2025 16:15:00 - 06/01/2025 16:30:00;BZN|FR;67.50
06/01/2025 16:30:00 - 06/01/2025 16:45:00;BZN|FR;67.50
06/01/2025 16:45:00 - 06/01/2025 17:00:00;BZN|FR;67.50
06/01/2025 17:00:00 - 06/01/2025 17:15:00;BZN|FR;88.34
06/01/2025 17:15:00 - 06/01/2025 17:30:00;BZN|FR;88.34
06/01/2025 17:30:00 - 06/01/2025 17:45:00;BZN|FR;88.34
06/01/2025 17:45:00 - 06/01/2025 18:00:00;BZN|FR;88.34
06/01/2025 18:00:00 - 06/01/2025 18:15:00;BZN|FR;79.66
06/01/2025 18:15:00 - 06/01/2025 18:30:00;BZN|FR;79.66
06/01/2025 18:30:00 - 06/01/2025 18:45:00;BZN|FR;79.66
06/01/2025 18:45:00 - 06/01/2025 19:00:00;BZN|FR;79.66
06/01/2025 19:00:00 - 06/01/2025 19:15:00;BZN|FR;67.18
06/01/2025 19:15:00 - 06/01/2025 19:30:00;BZN|FR;67.18
06/01/2025 19:30:00 - 06/01/2025 19:45:00;BZN|FR;67.18
06/01/2025 19:45:00 - 06/01/2025 20:00:00;BZN|FR;67.18
06/01/2025 20:00:00 - 06/01/2025 20:15:00;BZN|FR;48.79
06/01/2025 20:15:00 - 06/01/2025 20:30:00;BZN|FR;48.79
06/01/2025 20:30:00 - 06/01/2025 20:45:00;BZN|FR;48.79
06/01/2025 20:45:00 - 06/01/2025 21:00:00;BZN|FR;48.79
06/01/2025 21:00:00 - 06/01/2025 21:15:00;BZN|FR;48.02
06/01/2025 21:15:00 - 06/01/2025 21:30:00;BZN|FR;48.02
06/01/2025 21:30:00 - 06/01/2025 21:45:00;BZN|FR;48.02
06/01/2025 21:45:00 - 06/01/2025 22:00:00;BZN|FR;48.02
06/01/2025 22:00:00 - 06/01/2025 22:15:00;BZN|FR;48.02
06/01/2025 22:15:00 - 06/01/2025 22:30:00;BZN|FR;48.02
06/01/2025 22:30:00 - 06/01/2025 22:45:00;BZN|FR;48.02
06/01/2025 22:45:00 - 06/01/2025 23:00:00;BZN|FR;48.02
06/01/2025 23:00:00 - 06/01/2025 23:15:00;BZN|FR;20.88
06/01/2025 23:15:00 - 06/01/2025 23:30:00;BZN|FR;20.88
06/01/2025 23:30:00 - 06/01/2025 23:45:00;BZN|FR;20.88
06/01/2025 23:45:00 - 07/01/2025 00:00:00;BZN|FR;20.88
07/01/2025 00:00:00 - 07/01/2025 00:15:00;BZN|FR;6.66
07/01/2025 00:15:00 - 07/01/2025 00:30:00;BZN|FR;6.66
07/01/2025 00:30:00 - 07/01/2025 00:45:00;BZN|FR;6.66
07/01/2025 00:45:00 - 07/01/2025 01:00:00;BZN|FR;6.66
07/01/2025 01:00:00 - 07/01/2025 01:15:00;BZN|FR;12.54
07/01/2025 01:15:00 - 07/01/2025 01:30:00;BZN|FR;12.54
07/01/2025 01:30:00 - 07/01/2025 01:45:00;BZN|FR;12.54
07/01/2025 01:45:00 - 07/01/2025 02:00:00;BZN|FR;12.54
07/01/2025 02:00:00 - 07/01/2025 02:15:00;BZN|FR;5.59
07/01/2025 02:15:00 - 07/01/2025 02:30:00;BZN|FR;5.59
07/01/2025 02:30:00 - 07/01/2025 02:45:00;BZN|FR;5.59
07/01/2025 02:45:00 - 07/01/2025 03:00:00;BZN|FR;5.59
07/01/2025 03:00:00 - 07/01/2025 03:15:00;BZN|FR;0.40
07/01/2025 03:15:00 - 07/01/2025 03:30:00;BZN|FR;0.40
07/01/2025 03:30:00 - 07/01/2025 03:45:00;BZN|FR;0.40
07/01/2025 03:45:00 - 07/01/2025 04:00:00;BZN|FR;0.40
07/01/2025 04:00:00 - 07/01/2025 04:15:00;BZN|FR;12.49
07/01/2025 04:15:00 - 07/01/2025 04:30:00;BZN|FR;12.49
07/01/2025 04:30:00 - 07/01/2025 04:45:00;BZN|FR;12.49
07/01/2025 04:45:00 - 07/01/2025 05:00:00;BZN|FR;12.49
07/01/2025 05:00:00 - 07/01/2025 05:15:00;BZN|FR;60.01
07/01/2025 05:15:00 - 07/01/2025 05:30:00;BZN|FR;60.01
07/01/2025 05:30:00 - 07/01/2025 05:45:00;BZN|FR;60.01
07/01/2025 05:45:00 - 07/01/2025 06:00:00;BZN|FR;60.01
07/01/2025 06:00:00 - 07/01/2025 06:15:00;BZN|FR;97.56
07/01/2025 06:15:00 - 07/01/2025 06:30:00;BZN|FR;97.56
07/01/2025 06:30:00 - 07/01/2025 06:45:00;BZN|FR;97.56
07/01/2025 06:45:00 - 07/01/2025 07:00:00;BZN|FR;97.56
07/01/2025 07:00:00 - 07/01/2025 07:15:00;BZN|FR;115.00
07/01/2025 07:15:00 - 07/01/2025 07:30:00;BZN|FR;115.00
07/01/2025 07:30:00 - 07/01/2025 07:45:00;BZN|FR;115.00
07/01/2025 07:45:00 - 07/01/2025 08:00:00;BZN|FR;115.00
07/01/2025 08:00:00 - 07/01/2025 08:15:00;BZN|FR;105.18
07/01/2025 08:15:00 - 07/01/2025 08:30:00;BZN|FR;105.18
07/01/2025 08:30:00 - 07/01/2025 08:45:00;BZN|FR;105.18
07/01/2025 08:45:00 - 07/01/2025 09:00:00;BZN|FR;105.18
07/01/2025 09:00:00 - 07/01/2025 09:15:00;BZN|FR;93.49
07/01/2025 09:15:00 - 07/01/2025 09:30:00;BZN|FR;93.49
07/01/2025 09:30:00 - 07/01/2025 09:45:00;BZN|FR;93.49
07/01/2025 09:45:00 - 07/01/2025 10:00:00;BZN|FR;93.49
07/01/2025 10:00:00 - 07/01/2025 10:15:00;BZN|FR;74.93
07/01/2025 10:15:00 - 07/01/2025 10:30:00;BZN|FR;74.93
07/01/2025 10:30:00 - 07/01/2025 10:45:00;BZN|FR;74.93
07/01/2025 10:45:00 - 07/01/2025 11:00:00;BZN|FR;74.93
07/01/2025 11:00:00 - 07/01/2025 11:15:00;BZN|FR;71.25
07/01/2025 11:15:00 - 07/01/2025 11:30:00;BZN|FR;71.25
07/01/2025 11:30:00 - 07/01/2025 11:45:00;BZN|FR;71.25
07/01/2025 11:45:00 - 07/01/2025 12:00:00;BZN|FR;71.25
07/01/2025 12:00:00 - 07/01/2025 12:15:00;BZN|FR;73.12
07/01/2025 12:15:00 - 07/01/2025 12:30:00;BZN|FR;73.12
07/01/2025 12:30:00 - 07/01/2025 12:45:00;BZN|FR;73.12
07/01/2025 12:45:00 - 07/01/2025 13:00:00;BZN|FR;73.12
07/01/2025 13:00:00 - 07/01/2025 13:15:00;BZN|FR;79.76
07/01/2025 13:15:00 - 07/01/2025 13:30:00;BZN|FR;79.76
07/01/2025 13:30:00 - 07/01/2025 13:45:00;BZN|FR;79.76
07/01/2025 13:45:00 - 07/01/2025 14:00:00;BZN|FR;79.76
07/01/2025 14:00:00 - 07/01/2025 14:15:00;BZN|FR;85.00
07/01/2025 14:15:00 - 07/01/2025 14:30:00;BZN|FR;85.00
07/01/2025 14:30:00 - 07/01/2025 14:45:00;BZN|FR;85.00
07/01/2025 14:45:00 - 07/01/2025 15:00:00;BZN|FR;85.00
07/01/2025 15:00:00 - 07/01/2025 15:15:00;BZN|FR;100.64
07/01/2025 15:15:00 - 07/01/2025 15:30:00;BZN|FR;100.64
07/01/2025 15:30:00 - 07/01/2025 15:45:00;BZN|FR;100.64
07/01/2025 15:45:00 - 07/01/2025 16:00:00;BZN|FR;100.64
07/01/2025 16:00:00 - 07/01/2025 16:15:00;BZN|FR;118.34
07/01/2025 16:15:00 - 07/01/2025 16:30:00;BZN|FR;118.34
07/01/2025 16:30:00 - 07/01/2025 16:45:00;BZN|FR;118.34
07/01/2025 16:45:00 - 07/01/2025 17:00:00;BZN|FR;118.34
07/01/2025 17:00:00 - 07/01/2025 17:15:00;BZN|FR;128.87
07/01/2025 17:15:00 - 07/01/2025 17:30:00;BZN|FR;128.87
07/01/2025 17:30:00 - 07/01/2025 17:45:00;BZN|FR;128.87
07/01/2025 17:45:00 - 07/01/2025 18:00:00;BZN|FR;128.87
07/01/2025 18:00:00 - 07/01/2025 18:15:00;BZN|FR;125.00
07/01/2025 18:15:00 - 07/01/2025 18:30:00;BZN|FR;125.00
07/01/2025 18:30:00 - 07/01/2025 18:45:00;BZN|FR;125.00
07/01/2025 18:45:00 - 07/01/2025 19:00:00;BZN|FR;125.00
07/01/2025 19:00:00 - 07/01/2025 19:15:00;BZN|FR;107.24
07/01/2025 19:15:00 - 07/01/2025 19:30:00;BZN|FR;107.24
07/01/2025 19:30:00 - 07/01/2025 19:45:00;BZN|FR;107.24
07/01/2025 19:45:00 - 07/01/2025 20:00:00;BZN|FR;107.24
07/01/2025 20:00:00 - 07/01/2025 20:15:00;BZN|FR;100.55
07/01/2025 20:15:00 - 07/01/2025 20:30:00;BZN|FR;100.55
07/01/2025 20:30:00 - 07/01/2025 20:45:00;BZN|FR;100.55
07/01/2025 20:45:00 - 07/01/2025 21:00:00;BZN|FR;100.55
07/01/2025 21:00:00 - 07/01/2025 21:15:00;BZN|FR;98.53
07/01/2025 21:15:00 - 07/01/2025 21:30:00;BZN|FR;98.53
07/01/2025 21:30:00 - 07/01/2025 21:45:00;BZN|FR;98.53
07/01/2025 21:45:00 - 07/01/2025 22:00:00;BZN|FR;98.53
07/01/2025 22:00:00 - 07/01/2025 22:15:00;BZN|FR;98.53
07/01/2025 22:15:00 - 07/01/2025 22:30:00;BZN|FR;98.53
07/01/2025 22:30:00 - 07/01/2025 22:45:00;BZN|FR;98.53
07/01/2025 22:45:00 - 07/01/2025 23:00:00;BZN|FR;98.53
07/01/2025 23:00:00 - 07/01/2025 23:15:00;BZN|FR;74.23
07/01/2025 23:15:00 - 07/01/2025 23:30:00;BZN|FR;74.23
07/01/2025 23:30:00 - 07/01/2025 23:45:00;BZN|FR;74.23
07/01/2025 23:45:00 - 08/01/2025 00:00:00;BZN|FR;74.23
08/01/2025 00:00:00 - 08/01/2025 00:15:00;BZN|FR;69.50
08/01/2025 00:15:00 - 08/01/2025 00:30:00;BZN|FR;69.50
08/01/2025 00:30:00 - 08/01/2025 00:45:00;BZN|FR;69.50
08/01/2025 00:45:00 - 08/01/2025 01:00:00;BZN|FR;69.50
08/01/2025 01:00:00 - 08/01/2025 01:15:00;BZN|FR;59.97
08/01/2025 01:15:00 - 08/01/2025 01:30:00;BZN|FR;59.97
08/01/2025 01:30:00 - 08/01/2025 01:45:00;BZN|FR;59.97
08/01/2025 01:45:00 - 08/01/2025 02:00:00;BZN|FR;59.97
08/01/2025 02:00:00 - 08/01/2025 02:15:00;BZN|FR;53.00
08/01/2025 02:15:00 - 08/01/2025 02:30:00;BZN|FR;53.00
08/01/2025 02:30:00 - 08/01/2025 02:45:00;BZN|FR;53.00
08/01/2025 02:45:00 - 08/01/2025 03:00:00;BZN|FR;53.00
08/01/2025 03:00:00 - 08/01/2025 03:15:00;BZN|FR;59.52
08/01/2025 03:15:00 - 08/01/2025 03:30:00;BZN|FR;59.52
08/01/2025 03:30:00 - 08/01/2025 03:45:00;BZN|FR;59.52
08/01/2025 03:45:00 - 08/01/2025 04:00:00;BZN|FR;59.52
08/01/2025 04:00:00 - 08/01/2025 04:15:00;BZN|FR;70.20
08/01/2025 04:15:00 - 08/01/2025 04:30:00;BZN|FR;70.20
08/01/2025 04:30:00 - 08/01/2025 04:45:00;BZN|FR;70.20
08/01/2025 04:45:00 - 08/01/2025 05:00:00;BZN|FR;70.20
08/01/2025 05:00:00 - 08/01/2025 05:15:00;BZN|FR;97.41
08/01/2025 05:15:00 - 08/01/2025 05:30:00;BZN|FR;97.41
08/01/2025 05:30:00 - 08/01/2025 05:45:00;BZN|FR;97.41
08/01/2025 05:45:00 - 08/01/2025 06:00:00;BZN|FR;97.41
08/01/2025 06:00:00 - 08/01/2025 06:15:00;BZN|FR;124.39
08/01/2025 06:15:00 - 08/01/2025 06:30:00;BZN|FR;124.39
08/01/2025 06:30:00 - 08/01/2025 06:45:00;BZN|FR;124.39
08/01/2025 06:45:00 - 08/01/2025 07:00:00;BZN|FR;124.39
08/01/2025 07:00:00 - 08/01/2025 07:15:00;BZN|FR;135.01
08/01/2025 07:15:00 - 08/01/2025 07:30:00;BZN|FR;135.01
08/01/2025 07:30:00 - 08/01/2025 07:45:00;BZN|FR;135.01
08/01/2025 07:45:00 - 08/01/2025 08:00:00;BZN|FR;135.01
08/01/2025 08:00:00 - 08/01/2025 08:15:00;BZN|FR;131.32
08/01/2025 08:15:00 - 08/01/2025 08:30:00;BZN|FR;131.32
08/01/2025 08:30:00 - 08/01/2025 08:45:00;BZN|FR;131.32
08/01/2025 08:45:00 - 08/01/2025 09:00:00;BZN|FR;131.32
08/01/2025 09:00:00 - 08/01/2025 09:15:00;BZN|FR;125.04
08/01/2025 09:15:00 - 08/01/2025 09:30:00;BZN|FR;125.04
08/01/2025 09:30:00 - 08/01/2025 09:45:00;BZN|FR;125.04
08/01/2025 09:45:00 - 08/01/2025 10:00:00;BZN|FR;125.04
08/01/2025 10:00:00 - 08/01/2025 10:15:00;BZN|FR;104.46
08/01/2025 10:15:00 - 08/01/2025 10:30:00;BZN|FR;104.46
08/01/2025 10:30:00 - 08/01/2025 10:45:00;BZN|FR;104.46
